id,text,label,annotator1,annotator2,source
89,"NV vì đông khách quá đói ăn hay sao ấy mà thái độ ra mặt luôn. Gọi 5 lần 7 lượt mới ra đến nơi. Ra đến nơi mình chưa nói xong đã nguẩy đít đi mất rồi 🙄🙄 Còn không ""Vâng/ Đc rồi/ Ok/.."" để mình biết đường (K NÓI 1 LỜi LUÔN, lạnh lùng hơn cả Mỹ Tâm vậy nè) 🤷🏻‍♀️ Xong NV đi dọn bàn khác, va vào khách đang ngồi (mình đang ngồi) cũng k nói xin lỗi 1 câu ))) Bị gì vậy??! Ông chủ bà chủ k training cho NV trước về những cái xin lỗi cám ơn tối thiểu này, khiến thực khách cảm giác ăn cũng k đc ngon miệng ấy! 🤬🤬🤬",NEG,NEG,NEG,
90,"Mình qua đây đúng một hôm trời nắng vỡ đầu, với một cô em, định ăn ở Tài Kí nhưng đang đóng cửa nên chọn đại 1 quán để vào ăn Mình gọi hủ tiếu bò một bát siêu to như hình 48k khá nhiều đồ ăn bò viên tiết, trứng, tôm, thịt băm nhiều lắm, mình ăn hủ tiếu nước thấy khá ngon mà em mình bảo hủ tiếu trộn thì không ngon tẹo nào, thực đơn cũng khá nhiều món ăn kiểu miền trung giá cả cũng khá hợp lý so với chất lượng Sẽ quay lại vào một ngày không xa",NEG,NEG,NEG,
91,"Shop làm ăn rất chán . Mình vừa nhờ e mình đặt 3 xuất miến ngan trộn và 1 miến nước thì thiếu nước dùng 3 xuất trộn , thiếu măng*** rau thì ít lại còn héo . Chả hiểu shop đông khách hay vội bàng gì mà thiếu toàn cái cơ bản vậy ?hơn nữa xuất bún trộn của mình còn có tóc ở trong . Rồi sao mình dám ăn hả shop ? Mìmh đợi phản hồi từ phía các bạn nhé. Tks",NEG,NEG,NEG,
92,Nói chung là shop làm ăn k sạch sẽ . Bạn t đang ăn thì trong hộp miến trộn của nó có cọng rơm khô dài 3cm ở bên trong . Chán shop thật sự ,NEG,NEG,NEG,
93,Mãi mới tìm được hàng gần nhà bán ngan cháy tỏi đỡ phải vòng lên tít hàng lược😆😆😆😆 Ngan ngon mềm nhiều tỏi nước chấm chua ngọt ngon ngon sẽ ủng hộ dàii dàiiiiii,POS,POS,POS,
94,Mùi vị tuyệt vời mềm và ngọt,POS,POS,POS,
95,"Mình ăn sương sương nên chỉ gọi 2 chân ngan với 1 bán bún ngan. Chân 5k/ea bún 35k. Chân ngan hơi gầy so với chân gà mà ăn ngọt hơn, giòn giòn chấm nc chấm chua cay của quán, chế thêm quất với ớt bao ngon nha. Bún ngan nước dùng ngọt tự nhiên, chắc có cho mì chính mà mình thấy cũng ko lợ vị mì chính đâu, thịt ngan đến quán mình mới thấy chủ quán đứng xé xé mấy miếng cục cục to to chứ ko phải thái mỏng mỏng nên trông ít nhưng ăn cũng đc nhiều. Ăn xong qua đối diện ăn chè sữa chua các kiểu cũng ổn áp lắm :))",NEU,NEU,POS,
96,"Ngan quá ngon.,thật sự nước dùng quá ngon và đậm đà. Chuẩn ngan dé luôn. Cá nhân mình thấy quá xứng đáng",POS,POS,POS,
97,"Quán ngan nhưng mình đặt phở bò. Ship hàng khá nhanh. Mình hay đặt qua app và add mã giảm nên giá cả cũng bình dân, không quá đắt. Hình thức hộp xốp bình dân luôn, nước dùng đựng vào ly nhựa mỏng hơi bị bình dân quá. Về mùi vị, đối với người ăn nhạt như mình thì thấy ổn với nước dùng, mình chỉ cho thêm ít chanh để ăn cùng phở. Thịt bò thì bình thường không ngọt lắm. Đối với mình thì bình thường nhưng có thể sẽ hơi nhạt so với vị người bình thường. Không có gì quá đặc sắc hay nổi bật.",POS,POS,NEU,
98,"Vừa gọi xuất bún trộn về nói chung là cũng chán không biết diễn tả như thế nào, gia vị quá nhạt @@ thịt ngan thì hơi ít nhưng cái vấn đề ở đây là gia vị không hiểu sao lại nhạt như thế, giống như chỉ có ít dầu và mì chính vậy @@ mình vừa phải tự trộn lại. Cảm giác vừa tự làm vừa phải mua về.",NEU,NEU,NEG,
99,Như 1 trò đùa ý các bác ạ. Nhận đc xuất Ngan cháy tỏi 180k giảm giá 126k mà sốc Hẳn là miéng thịt dày mình nên thái mỏng nhìn bản thịt cho nó to đấy 😂😂😂 cân nhắc khi mua hàng kmai giảm giá,NEG,NEG,NEG,
100,"Vâng hôm nay tối mồng 6 Tết rồi thì cũng xem như là hết Tết rồi. Làm dịch vụ quán ăn này nọ thì ngày nào cũng phải như nhau, làm có cái tâm chút. Gọi suất bún ngan đùi 40k mà shipper bảo chỉ còn loại thường 35k. Không trả lại người ta tiền thừa thì thôi chứ, lại còn suất như dưới hình, 4 miếng ngan bằng ngón tay út, k có nước chấm, xin thêm măng không cho. Ship ngày lễ giá tối thiểu 26k đi có 1km, thế cũng phải có tâm mà bảo merchant trả lại khách 5k chứ",NEG,NEG,NEG,
101,"Lần đầu tiên ăn món này do xem trên clip ""Stream đến bao giờ"" của Độ Mixi và clip review nhà Độ của Linh Ngọc Đàm nên cũng tò mò ăn thử xem thế nào và thấy đúng là với lời ""cảnh báo"" của Độ trong clip của Linh là món này đúng là có vị nhạt nên cần phải thêm mắm với ớt bởi do khác cách làm với bánh cuốn ở đồng bằng bởi món này là bánh cuốn ăn với nước xương. Ngoài ra mọi thứ ổn trong tầm giá. Mọi người nên ăn thử xem thế nào",POS,POS,POS,
102,"Mình đặt 3 xuất thêm 2 giò mà giao cho mình có 4 giò, thiếu 1 giò rồi T_T.",NEU,NEU,NEG,
103,"Bánh ở đây không ăn với thịt nấm hương mộc nhĩ mà nhân là thịt xay nhỏ dim mắm. Nước chấm ăn kèm không phải là nước mắm pha giấm mà là nước xương (gần giống nước dùng của phở). Trong bát nước chấm gồm 1 quả trứng hấp (có thể gọi trứng lòng đào) và 1 miếng giò lụa. Một suất bánh có 3 miếng nhìn tưởng ít nhưng mà vỏ bánh kiểu ngàn lớp vậy, dày lắm. ",NEU,NEU,NEU,
104,"Đợi khá là lâu vì quán nổi tiếng, 1 suất được 3 cuốn có thịt băm ở trong, nước dùng nhiều, vừa miệng, cho thêm măng trong hộp càng ngon. ",NEU,NEU,POS,
105,"Quán gần nhà order bằng grabfood, ship đến còn nóng hổi 👌 t đang ốm mà ăn nước chấm vẫn thấy ngon chứng tỏ ngon thật. Nhiều hàng đang khỏe mà ăn thấy toàn mùi mì chính 🤣🤣🤣 nói chung là giống bánh cuốn ở nhà, ăn xong nhớ quê vãi",NEU,NEU,POS,
106,"Mình ăn BCCB ở đây rất ngon, nhân bánh thơm ngậy nên chỉ cần 1-2 đĩa là no. No vừa phải, đủ sức cho một buổi sáng hứng khởi. Nước thịt rất vừa, có rau mùi vào là hết ý. Trứng mình thấy còn được tráng trong nhân bánh cuốn, nên ăn rất ngon và ngọt thơm. ",POS,POS,POS,
107,"Mình order 4 suất đầy đủ 35k như nhau. Mà khi mở ra ăn thì thấy 3 hộp có 3 cuốn, còn 1 hộp chỉ có 2 cuốn (mở đầu tiên nữa chứ). Quán làm hơi bất cẩn, mặc dù lúc đặt hàng có dòng nhắc kiểm tra kỹ trước khi nhận hàng nhưng đứng ngoài đường lại trước cửa cơ quan không lẽ mở từng hộp ra coi. Đề nghị lần sau quán check hàng cẩn thận trước khi giao hàng cho khách.",NEU,NEU,NEG,
108,"Mua đc 2 hộp chân gà hí hửng mở ra ăn thì cả 2 bị mùi nồng nặc. Gọi điện cho chủ quán thì thái độ với khách, loằng ngoằng để đổ lỗi cho khách. Vô cùng hl. Sẽ kbg mua lần 2",NEG,NEG,NEG,
109,M rất hay mua chân gà hấp ĐK về gặm. Tuy có hơi đắt hơn các chỗ khác nhưng hợp khẩu vị hơn là chân gà ngâm nên m vẫn hay mua. Nc chấm ngon mỗi lần ăn 1 hộp phải xin 2 lọ nc chấm. Hộp 100k 2 ng choén no D.c xa quá ship qua foody vè Mai Dịch cỡ 80 90k ship... nên chỉ khi nào ở LĐam m mới đặt ship 20k :),POS,POS,POS,
110,Kém,NEG,NEG,NEG,
111,"Lâu lắm mới quay lại đây, may quá chất lượng vẫn ổn áp, mặc dù quán đông khách kinh khủng, đi cuối tuần mà tầm tối là xác định may thì có bàn, không may thì ngồi chờ như thường nha. Món mình thích nhất ở đây là chân gà ngâm sả ớt, ngon cực kì ấy chân gà giòn, chân to, thơm mùi xả, nước ngâm thì vừa vặn, chấm với cái sốt chấm quất ở đây hợp cực kì. Nem chua rán 50K một đĩa hình như bây giờ ít hơn hồi xưa ấy, được cái tương ớt tỏi chấm đỉnh vãi ạ.",NEU,NEU,POS,
112,Quán nằm ở phố đi bộ nè. Ngon bá cháy lun. Chân gà ngâm sả ớt chấm sốt mặn cay giá 50k 5 chân và chân gà chiên mắm ớt chấm sốt chua ngọt giòn tan luôn giá 50k 4 chân. Nhân viên phục vụ nhiệt tình thoải mái Rất phù hơph tụ tập bạn bè anh chị em bạn dì đi nhậu tám chuyện hết xảy lunn. Có dịp vào phố đi bộ kiểu gì cũng phải ghé quán ạ,POS,POS,POS,
113,"Nghe nhãn dầm sữa lạ lạ hay hay nhưng thật ra cũng là nhãn bóc vỏ và thả vào bát sữa thôi ý. Được cái nhãn ở đây cùi dầy nên ăn giòn ngọt, kèm sữa ngậy ngậy nữa thêm đá là vừa, không quá ngọt. Bát này 35k nha. Nem vỏ xù ăn ổn, ngô chiên giòn nhưng hơi cứng chút. Giá cũng hợp lý với vị trí. Mỗi tỗi ăn mất thêm 10k gửi xe đó",POS,POS,POS,
114,"Mình hay lên lương ngọc quyến để uống bia, quán này thì nổi tiếng rồi, cực đông. Chân gà của quán thì bao cả khu tạ hiện và lương ngọc quyến, vị ướp ngon, chân to giòn. Còn các món còn lại thì ăn ok, nhậu rất vào :))",POS,POS,POS,
115,"Mặc dù quán ở xa nhà mình nhưng lần nào muốn ăn chân gà sả ớt cũng phải lên đây bằng được. Chân gà to, gặm thích, nhưng mà cũng siêu cay. 2 đứa ăn hết hai đĩa chân gà thì cũng uống hết được cả ca nước. Khoai tây lắc và phở cuốn ngon. Mình chưa thử quá nhiều món ở quán, chủ yếu đến ăn chân với cánh gà là chính thôi, nhưng thấy menu khá phong phú. ",POS,POS,POS,
116,Mình thích chè phomai ở đây và chân gà xả ớt. Chè khúc bạch vị ko rõ như ăn thạch. Chân gà chua chua ngon ngon. Chè phomai rất đansg để thử ❤️,POS,POS,POS,
117,"Nhân viên cầm nắm nem mang vào, lúc sau đi ra cầm theo nắm nem đã được xới ra trộn lên. Mình vẫn nhìn mấy cái lá mốc đen ở dưới. Không hiểu sao có thể làm như vậy với khách hàng. Bạn mình nói với chị chủ quán là nhân viên kiểu gì đã bảo đổi cái khác mà lại mang vào trộn lên như bọn em không biết thế. Sau đó nhân viên lại đi ra bảo bọn e chỉ có nem thế thôi. Và bọn mình k ăn nữa.",NEG,NEG,NEG,
118,"Lần nào ăn ở đây cũng phải ăn 2-3 cái. Mỗi bánh có một vị và kiểu dáng khác nhau. Bánh tầm 39k/1 cái. Vị matcha đậm vị trà xanh, hơi đắng nhg nếu ai nghiện trà xanh sẽ thấy đúng vị. Socola ngọt vừa phải. Mình có gọi 1 cái có kèm hạnh nhân, hạt giòn tan, kem socola phủ đầy bánh. Lúc trước mình ăn có vị lá phong hay gì đó nhg h không thấy bán nữa. Nói chung mỗi vị có 1 cái ngon riêng. Nên thử hết tất cả các loại.",POS,POS,POS,
119,"Bán hàng không đúng với đơn đặt, không phản hồi. Coi thường khách hàng.",NEG,NEG,NEG,
120,"Sao rau lại toàn dưa khú thế quán ơi, đổi ngay nhé. Mình ăn rất nhiều hôm rồi mà hôm nào cũng vậy à",NEU,NEU,NEG,
121,"Mình đặt ""Cơm tấm sườn bì"", mình thấy ăn bình thường, chưa phải là dạng ngon. Đc cái quán trang trí đồ ăn đẹp mắt và rất sạch sẽ.",NEU,NEU,NEU,
122,"Ở đây đông khách nhưng không chất, không biết có phải đông không mà lần nào mình ăn cũng có cảm giác đồ tủ lạnh, phục vụ nhiệt tình nhưng vẫn bị chậm vì đông nhiều lúc phải ra tận nơi đợi thái xong lấy luôn",POS,POS,NEG,
123,Bát bún khá đầy đặn! Nước dùng thanh! Phục vụ tốt!,POS,POS,POS,
124,"Đây chắc là qán bún đông kh nhất ở cái khu ngọc lâm này luôn r, kh ra vào nườm nượp từ sáng cho đến tới tận tối muộn. Quán này cũng khá là rộng bán bún dọc mùng, bún đậu, mì vằn thắn. Nhà mình hay vào đây ăn bún dọc mùng, 1 bát đầy đủ có giá là 40k. Đồ ở đây bán hơi đắt nhưng công nhận là ngon thật, nc dùng ok. Tuy nhiên thì thái độ phục vụ ở qán này k dc ok cho lắm, đúng kiểu bán đắt hàng nên k cần kh luôn ý",POS,POS,POS,
125,"Quán đông, phục vụ chuyên nghiệp, nước dùng tạm được. Nhưng dọc mùng ko làm kỹ nên ăn hay bị ngứa. Ở khu vực xung quanh ăn đổi món thì được.",POS,POS,NEU,
126,Nói chung là uống ở đây 1 lần rồi. Vị khá ngon nhưng chỏ tội ko gian bên trong thì hẹp quá. Ra ngài thì nóng ko chịu dk,NEU,NEU,NEU,
127,Kinh khủng tệ. Bạn cảm giác như nào khi phát hiện cốc nước mình uống có ruồi chết trong đó trôi lềnh phềnh 😊😊😊,NEG,NEG,NEG,
128,Giao thiếu đồ nhưng chỉ xin lỗi k hoàn tiền 🤣 giao sai giao thiếu rất nhiều,NEG,NEG,NEG,
129,Mình thấy có vật thể lạ trong cốc nước chanh. Một con j đó nhỏ nhỏ 🥹. Trong khi đó đặt lô hội lại giao nước chanh cho mình. Mn cẩn thận ạ 🥹🥹🥹,NEG,NEG,NEG,
130,"""Đồ ăn hợp khẩu vị, sạch sẽ, đóng gói cẩn thận. Giao hàng đúng giờ, sẽ tiếp tục đặt những lần sau.” 🍻🍻🍻",POS,POS,POS,
131,Hnay gọi now ship về không thấy có gân và thấy thịt đc có tí không đầy đặn như mọi hôm. Không hiểu làm ăn kiều gì. Từ sau không bao giờ mua đồ bên này nữa Ăn suốt chứ có phải giờ mới ăn đâu😡,NEU,NEU,NEG,
132,Mình đặt hàng trên Now nem chua rán quán ship nem thường. Mình đặt cho cơ quan quán làm vậy mất uy tín quá. Sẽ không đặt lại.,NEG,NEG,NEG,
133,"Chè ngon , thơm, giao hàng nhanh",POS,POS,POS,
134,"Ăn đc. Rẻ. Quẩy ăn giòn. Bát 25k khá đủ. Bát 30k có thêm móng, mình cũng ko thích ăn móng.",POS,POS,POS,
135,"Đặt hàng trên Now ship về suất đặc biệt 40k gồm thịt bò, giò lát, chả bò, trứng cút, chả cua (như hình) vì mình note ko ăn móng và tiết. Điểm cộng đầu tiên là quán đóng gói rất gọn gàng, đầy đủ. Nước dùng riêng, nhân riêng, rau sống, ớt chưng riêng. Tiếp đến các đồ ăn kèm đều ở mức vừa vị, ăn hợp với bún bò. Có trứng cút là không liên quan lắm 😂 nước dùng theo mình là bình thường, không dậy mùi bún huế như mắm ruốc. Suất gọi về được giảm giá còn 15k cả ship, khá hài lòng không đòi hỏi gì thêm. Nếu ăn bún bò đầy đặn và đậm đà hơn thì 40k ở đây chưa thực sự ấn tượng, còn rất nhiều sự lựa chọn tốt hơn như bún bò Đại Cồ Việt hoặc Nguyễn Ngọc Vũ.",NEU,NEU,NEU,
136,"Hôm nay mưa lười đi ra ngoài nên thử oder bún bò huế xem sao. Mà trời ơi không phụ kì vọng luôn đó, ngon ghê. ",POS,POS,POS,
137,Mình gọi suất nhỏ mà được nhiều cực kì ý. Cái gì cũng ngon hết không chê vào đâu được. Đây là lần thứ 2 mình đặt của quán và chắc chắn sẽ còn lần thứ n nữa 😍😍,POS,POS,POS,
138,"Bún ngon chị ạ, chị chủ hiền lành nhé. Mải chém gió với em mà suýt nhầm đồ",POS,POS,POS,
